"0"|"1"|"2"|"3"|"4"|"5"
"COMPANY NAME"|"DIVIDEND"|"DIVIDEND"|"DATE"|"DATE"|"DATE"
"COMPANY NAME"|"Type"|"%"|"Announcement"|"Record"|"Ex-Dividend"
"Deccan Cements"|"Final"|"30.00"|"15-05-2012"|"-"|"30-07-2012"
"Dhunseri Invest"|"Final"|"12.50"|"29-05-2012"|"-"|"30-07-2012"
"Ambuja Cements"|"Interim"|"70.00"|"18-07-2012"|"31-07-2012"|"30-07-2012"
"GE Shipping"|"Final"|"35.00"|"03-05-2012"|"-"|"30-07-2012"
"Goldiam Inter"|"Final"|"4.00"|"26-05-2012"|"-"|"30-07-2012"
"Gravita India"|"Final"|"30.00"|"26-05-2012"|"-"|"30-07-2012"
"Akzo Nobel"|"Final"|"200.00"|"21-05-2012"|"-"|"30-07-2012"
"ILandFS Trans"|"Final"|"40.00"|"05-05-2012"|"-"|"30-07-2012"
"JK Lakshmi Cem"|"Final"|"40.00"|"16-05-2012"|"-"|"30-07-2012"
"Lakshmi Machine"|"Final"|"500.00"|"23-05-2012"|"-"|"30-07-2012"
"La Opala RG"|"Final"|"20.00"|"21-05-2012"|"-"|"30-07-2012"
"Manjushree Tech"|"Final"|"10.00"|"21-05-2012"|"-"|"30-07-2012"
"Modern India"|"Final"|"20.00"|"23-05-2012"|"-"|"30-07-2012"
"Adani Ports"|"Final"|"35.00"|"14-05-2012"|"-"|"30-07-2012"
"Nava Bharat Ven"|"Final"|"200.00"|"30-05-2012"|"-"|"30-07-2012"
"Paushak Ltd"|"Final"|"20.00"|"08-05-2012"|"-"|"30-07-2012"
"PTL Enterprises"|"Final"|"50.00"|"10-05-2012"|"-"|"30-07-2012"
"RDB Realty"|"Final"|"10.00"|"29-05-2012"|"-"|"30-07-2012"
"Rajapalayam"|"Final"|"10.00"|"28-05-2012"|"-"|"30-07-2012"
"RDB Rasayans"|"Final"|"7.50"|"29-05-2012"|"-"|"30-07-2012"
"Hindoostan Mill"|"Final"|"50.00"|"02-05-2012"|"-"|"30-07-2012"
"Salzer Electro"|"Final"|"12.00"|"26-05-2012"|"-"|"30-07-2012"
"Shilchar Techno"|"Final"|"5.00"|"07-06-2012"|"-"|"30-07-2012"
"Responsive Ind"|"Final"|"10.00"|"25-05-2012"|"-"|"30-07-2012"
"Choksi Imaging"|"Final"|"10.00"|"12-05-2012"|"-"|"30-07-2012"
"Somany Ceramics"|"Final"|"40.00"|"19-05-2012"|"-"|"30-07-2012"
"Voltamp Trans"|"Final"|"100.00"|"21-05-2012"|"-"|"30-07-2012"
"Wheels"|"Final"|"60.00"|"30-05-2012"|"-"|"30-07-2012"
"Alkyl Amines"|"Final"|"40.00"|"22-05-2012"|"-"|"27-07-2012"
"Aeonian Pub"|"Final"|"200.00"|"11-05-2012"|"-"|"27-07-2012"
"Bombay Dyeing"|"Final"|"50.00"|"28-05-2012"|"-"|"27-07-2012"
"DCM Shriram"|"Final"|"20.00"|"11-05-2012"|"-"|"27-07-2012"
"Forbes Gokak"|"Final"|"10.00"|"31-05-2012"|"-"|"27-07-2012"
"Nxtdigital"|"Final"|"150.00"|"30-04-2012"|"-"|"27-07-2012"
"ICRA"|"Final"|"200.00"|"11-05-2012"|"-"|"27-07-2012"
"Modison Metals"|"Final"|"100.00"|"29-05-2012"|"-"|"27-07-2012"
"Pitti Engineeri"|"Final"|"30.00"|"30-04-2012"|"-"|"27-07-2012"
"Standard Ind"|"Final"|"15.00"|"25-04-2012"|"-"|"27-07-2012"
"Tree House"|"Final"|"10.00"|"29-05-2012"|"-"|"27-07-2012"
"20 Microns"|"Final"|"18.00"|"23-05-2012"|"-"|"26-07-2012"
"ADF Foods"|"Final"|"15.00"|"30-05-2012"|"-"|"26-07-2012"
"Apollo Hospital"|"Final"|"80.00"|"29-05-2012"|"-"|"26-07-2012"
"B and A"|"Final"|"20.00"|"25-05-2012"|"-"|"26-07-2012"
"Bombay Burmah"|"Final"|"70.00"|"29-05-2012"|"-"|"26-07-2012"
"Bombay Cycle"|"Final"|"20.00"|"04-05-2012"|"-"|"26-07-2012"
"Aditya Birla Ch"|"Final"|"5.00"|"11-05-2012"|"-"|"26-07-2012"
"Binani Ind"|"Final"|"30.00"|"23-04-2012"|"-"|"26-07-2012"
"CG Power"|"Interim"|"20.00"|"20-07-2012"|"-"|"26-07-2012"
"Cadila Health"|"Final"|"150.00"|"10-05-2012"|"-"|"26-07-2012"
"Cummins"|"Final"|"300.00"|"15-05-2012"|"-"|"26-07-2012"
"Centum Electron"|"Final"|"10.00"|"26-05-2012"|"-"|"26-07-2012"
"Carborundum"|"Final"|"100.00"|"02-05-2012"|"-"|"26-07-2012"
"Diamines Chem"|"Final"|"10.00"|"18-05-2012"|"-"|"26-07-2012"
"Divis Labs"|"Final"|"650.00"|"12-05-2012"|"-"|"26-07-2012"
"Finolex Cables"|"Final"|"40.00"|"03-05-2012"|"-"|"26-07-2012"
"Foseco India"|"Interim"|"40.00"|"06-07-2012"|"27-07-2012"|"26-07-2012"
"Guj Amb Exports"|"Interim"|"40.00"|"09-07-2012"|"27-07-2012"|"26-07-2012"
"GMM Pfaudler"|"Interim"|"35.00"|"17-07-2012"|"27-07-2012"|"26-07-2012"
"Hawkins Cooker"|"Final"|"400.00"|"25-05-2012"|"-"|"26-07-2012"
"Invest and Prec"|"Final"|"10.00"|"29-05-2012"|"-"|"26-07-2012"
"JMC Projects"|"Final"|"20.00"|"18-05-2012"|"-"|"26-07-2012"
"Khaitan Chem"|"Final"|"24.00"|"29-05-2012"|"-"|"26-07-2012"
"Kalpataru Power"|"Final"|"75.00"|"21-05-2012"|"-"|"26-07-2012"
"Lumax Inds"|"Final"|"60.00"|"30-05-2012"|"-"|"26-07-2012"
"Ramco Cements"|"Final"|"50.00"|"24-05-2012"|"-"|"26-07-2012"
"Mangalam Cement"|"Final"|"60.00"|"07-05-2012"|"-"|"26-07-2012"
"MBL Infra"|"Final"|"15.00"|"31-05-2012"|"-"|"26-07-2012"
"Nilkamal"|"Final"|"40.00"|"12-05-2012"|"-"|"26-07-2012"
"Orient Paper"|"Final"|"100.00"|"02-05-2012"|"-"|"26-07-2012"
"Omkar Special"|"Final"|"12.50"|"21-05-2012"|"-"|"26-07-2012"
"Ramcoind"|"Final"|"20.00"|"24-05-2012"|"-"|"26-07-2012"
"Saksoft"|"Final"|"10.00"|"30-05-2012"|"-"|"26-07-2012"
"Sudarshan Chem"|"Final"|"125.00"|"25-05-2012"|"-"|"26-07-2012"
"Shilp Gravures"|"Final"|"15.00"|"30-04-2012"|"-"|"26-07-2012"
"WPIL"|"Final"|"20.00"|"26-06-2012"|"-"|"26-07-2012"
"ABC Bearings"|"Final"|"50.00"|"11-05-2012"|"-"|"25-07-2012"
"Alkali Metals"|"Final"|"10.00"|"21-05-2012"|"-"|"25-07-2012"
"Ceat"|"Final"|"10.00"|"08-05-2012"|"-"|"25-07-2012"
"Kewal Kiran"|"Final"|"40.00"|"10-05-2012"|"-"|"25-07-2012"
"Manappuram Fin"|"Final"|"50.00"|"18-05-2012"|"-"|"25-07-2012"
"National Perox"|"Final"|"120.00"|"15-05-2012"|"-"|"25-07-2012"
"Banco Products"|"Final"|"125.00"|"29-05-2012"|"-"|"24-07-2012"
"Can Fin Homes"|"Final"|"30.00"|"18-04-2012"|"-"|"24-07-2012"
"Deepak Nitrite"|"Final"|"60.00"|"04-05-2012"|"-"|"24-07-2012"
"EIH"|"Final"|"55.00"|"29-05-2012"|"-"|"24-07-2012"
"EIH Assoc Hotel"|"Final"|"30.00"|"29-05-2012"|"-"|"24-07-2012"
"Emkay Global"|"Final"|"5.00"|"19-05-2012"|"-"|"24-07-2012"
"IGL"|"Final"|"50.00"|"21-06-2012"|"-"|"24-07-2012"
"PanasonicCarbon"|"Final"|"70.00"|"25-05-2012"|"-"|"24-07-2012"
"Mayur Leather"|"Final"|"5.00"|"31-05-2012"|"-"|"24-07-2012"
"Pfizer"|"Final"|"125.00"|"21-05-2012"|"-"|"24-07-2012"
"RPG Life"|"Final"|"10.00"|"27-04-2012"|"-"|"24-07-2012"
"Tata Power"|"Final"|"125.00"|"22-05-2012"|"-"|"24-07-2012"
"BN Rathi Sec"|"Final"|"10.00"|"31-05-2012"|"-"|"23-07-2012"
"Camlin Fine"|"Final"|"25.00"|"24-05-2012"|"-"|"23-07-2012"
"Cholamandalam"|"Final"|"10.00"|"26-04-2012"|"-"|"23-07-2012"
"CRISIL"|"Interim"|"300.00"|"10-07-2012"|"24-07-2012"|"23-07-2012"
"Elecon Eng"|"Final"|"90.00"|"14-05-2012"|"-"|"23-07-2012"
"Guj Hotels"|"Final"|"32.50"|"27-04-2012"|"-"|"23-07-2012"
"J. K. Cement"|"Final"|"50.00"|"26-05-2012"|"-"|"23-07-2012"
"Jenburkt Pharma"|"Final"|"35.00"|"26-05-2012"|"-"|"23-07-2012"
"Kanoria Chem"|"Final"|"30.00"|"11-05-2012"|"-"|"23-07-2012"
"Trent"|"Final"|"65.00"|"28-05-2012"|"-"|"23-07-2012"
"Muthoot Cap"|"Final"|"35.00"|"11-06-2012"|"-"|"23-07-2012"
"Sasta Sundar"|"Final"|"10.00"|"23-05-2012"|"-"|"23-07-2012"
"NRB Bearings"|"Final"|"100.00"|"30-05-2012"|"-"|"23-07-2012"
"Punj Lloyd"|"Final"|"7.50"|"30-04-2012"|"-"|"23-07-2012"
"Redington"|"Final"|"20.00"|"25-05-2012"|"-"|"23-07-2012"
"Shasun Pharma"|"Final"|"20.00"|"24-05-2012"|"-"|"23-07-2012"
"Suprajit Eng"|"Final"|"35.00"|"29-05-2012"|"-"|"23-07-2012"
"JTEKT India"|"Final"|"65.00"|"01-05-2012"|"-"|"23-07-2012"
"TCS"|"Interim"|"300.00"|"12-07-2012"|"24-07-2012"|"23-07-2012"
"Vakrangee"|"Final"|"20.00"|"26-04-2012"|"-"|"23-07-2012"
"Ludlow Jute"|"Final"|"20.00"|"09-05-2012"|"-"|"20-07-2012"
"Aro Granite"|"Final"|"10.00"|"14-04-2012"|"-"|"20-07-2012"
"AVT Natural"|"Final"|"50.00"|"30-05-2012"|"-"|"20-07-2012"
"Cosmo Films"|"Final"|"50.00"|"24-05-2012"|"-"|"20-07-2012"
"Castrol"|"Interim"|"70.00"|"04-07-2012"|"23-07-2012"|"20-07-2012"
"Lancor Holdings"|"Final"|"100.00"|"02-07-2012"|"-"|"20-07-2012"
"DPSC"|"Final"|"5.00"|"25-05-2012"|"-"|"20-07-2012"
"Federal Bank"|"Final"|"90.00"|"11-05-2012"|"-"|"20-07-2012"
"Goa Carbon"|"Final"|"40.00"|"17-04-2012"|"-"|"20-07-2012"
"Ipca Labs"|"Final"|"60.00"|"29-05-2012"|"-"|"20-07-2012"
"Indian Metals"|"Final"|"50.00"|"07-05-2012"|"-"|"20-07-2012"
"Indo-National"|"Final"|"100.00"|"25-05-2012"|"-"|"20-07-2012"
"Indoco Remedies"|"Final"|"55.00"|"28-05-2012"|"-"|"20-07-2012"
"KSE"|"Final"|"110.00"|"30-05-2012"|"-"|"20-07-2012"
"Monsanto India"|"Final"|"100.00"|"28-05-2012"|"-"|"20-07-2012"
"MPS"|"Final"|"20.00"|"29-05-2012"|"-"|"20-07-2012"
"Natural Capsule"|"Final"|"15.00"|"28-05-2012"|"-"|"20-07-2012"
"Petron Engg"|"Final"|"20.00"|"19-05-2012"|"-"|"20-07-2012"
"Raj Television"|"Final"|"10.00"|"30-04-2012"|"-"|"20-07-2012"
"Sicagen India"|"Final"|"10.00"|"28-05-2012"|"-"|"20-07-2012"
"Crest Ventures"|"Final"|"5.00"|"31-05-2012"|"-"|"20-07-2012"
"Shoppers Stop"|"Final"|"15.00"|"30-04-2012"|"-"|"20-07-2012"
"Sanco Trans"|"Final"|"27.00"|"30-05-2012"|"-"|"20-07-2012"
"TIL"|"Final"|"30.00"|"14-05-2012"|"-"|"20-07-2012"
"Amrit Banaspati"|"Final"|"40.00"|"26-05-2012"|"-"|"19-07-2012"
"Astra Microwave"|"Final"|"35.00"|"26-04-2012"|"-"|"19-07-2012"
"Balaji Amines"|"Final"|"40.00"|"03-05-2012"|"-"|"19-07-2012"
"Bright Brothers"|"Final"|"20.00"|"24-05-2012"|"-"|"19-07-2012"
"IM+ Capitals"|"Final"|"10.00"|"24-05-2012"|"-"|"19-07-2012"
"Bharat Forge"|"Final"|"125.00"|"28-05-2012"|"-"|"19-07-2012"
"Cheviot Company"|"Final"|"130.00"|"30-05-2012"|"-"|"19-07-2012"
"Coastal Roadway"|"Final"|"9.00"|"18-05-2012"|"-"|"19-07-2012"
"Dewan Housing"|"Final"|"35.00"|"10-05-2012"|"-"|"19-07-2012"
"Duke Offshore"|"Final"|"2.50"|"28-05-2012"|"-"|"19-07-2012"
"Capri Global"|"Final"|"10.00"|"19-05-2012"|"-"|"19-07-2012"
"Elgi Equipments"|"Final"|"100.00"|"14-05-2012"|"-"|"19-07-2012"
"CMI FPE"|"Final"|"50.00"|"29-05-2012"|"-"|"19-07-2012"
"Greaves Cotton"|"Final"|"10.00"|"11-05-2012"|"-"|"19-07-2012"
"GFL"|"Final"|"150.00"|"25-05-2012"|"-"|"19-07-2012"
"Glenmark"|"Final"|"200.00"|"08-05-2012"|"-"|"19-07-2012"
"Godrej Prop"|"Final"|"30.00"|"07-05-2012"|"-"|"19-07-2012"
"GSFC"|"Final"|"75.00"|"30-05-2012"|"-"|"19-07-2012"
"Ind & Prud Invt"|"Final"|"550.00"|"21-05-2012"|"-"|"19-07-2012"
"JB Chemicals"|"Final"|"50.00"|"23-05-2012"|"-"|"19-07-2012"
"JK Tyre & Ind"|"Final"|"25.00"|"15-05-2012"|"-"|"19-07-2012"
"Kolte-Patil"|"Final"|"16.00"|"29-05-2012"|"-"|"19-07-2012"
"Birlasoft"|"Final"|"35.00"|"30-04-2012"|"-"|"19-07-2012"
"Kalyani Steels"|"Final"|"20.00"|"26-05-2012"|"-"|"19-07-2012"
"Karur Vysya"|"Final"|"140.00"|"25-05-2012"|"-"|"19-07-2012"
"Meghmani Organi"|"Final"|"10.00"|"25-05-2012"|"-"|"19-07-2012"
"Manali Petro"|"Final"|"12.00"|"25-04-2012"|"-"|"19-07-2012"
"Munjal Showa"|"Final"|"150.00"|"23-05-2012"|"-"|"19-07-2012"
"Nelcast"|"Final"|"40.00"|"23-05-2012"|"-"|"19-07-2012"
"NOCIL"|"Final"|"6.00"|"31-05-2012"|"-"|"19-07-2012"
"Oriental Carbon"|"Final"|"30.00"|"30-05-2012"|"-"|"19-07-2012"
"PNB Gilts"|"Final"|"10.00"|"03-05-2012"|"-"|"19-07-2012"
"RamkrishnaForge"|"Final"|"20.00"|"14-05-2012"|"-"|"19-07-2012"
"Subros"|"Final"|"55.00"|"29-05-2012"|"-"|"19-07-2012"
"Sundaram Brake"|"Final"|"30.00"|"23-05-2012"|"-"|"19-07-2012"
"Anjani Cement"|"Final"|"12.00"|"28-05-2012"|"-"|"19-07-2012"
"Shri Dinesh Mil"|"Final"|"20.00"|"12-06-2012"|"-"|"19-07-2012"
"Schneider Infra"|"Final"|"20.00"|"30-05-2012"|"-"|"19-07-2012"
"SKP Securities"|"Final"|"10.00"|"26-05-2012"|"-"|"19-07-2012"
"Smruthi Organic"|"Final"|"30.00"|"22-05-2012"|"-"|"19-07-2012"
"Tamboli Capital"|"Final"|"5.00"|"12-05-2012"|"-"|"19-07-2012"
"Transport Corp"|"Final"|"30.00"|"31-05-2012"|"-"|"19-07-2012"
"TCI Developers"|"Final"|"5.00"|"05-05-2012"|"-"|"19-07-2012"
"Taj GVK Hotels"|"Final"|"75.00"|"30-04-2012"|"-"|"19-07-2012"
"Transcorp Intl"|"Final"|"12.00"|"12-05-2012"|"-"|"19-07-2012"
"Cholamandalam"|"Final"|"50.00"|"30-04-2012"|"-"|"19-07-2012"
"Ugar Sugar Work"|"Final"|"25.00"|"15-05-2012"|"-"|"19-07-2012"
"Zenith Fibres"|"Final"|"20.00"|"29-05-2012"|"-"|"19-07-2012"
"ZF Steering Gea"|"Final"|"50.00"|"16-05-2012"|"-"|"19-07-2012"
"Bimetal Bearing"|"Final"|"110.00"|"02-05-2012"|"-"|"18-07-2012"
"Bajaj Electric"|"Final"|"140.00"|"28-05-2012"|"-"|"18-07-2012"
"Bharat Gears"|"Final"|"18.00"|"30-05-2012"|"-"|"18-07-2012"
"Berger Paints"|"Final"|"70.00"|"30-05-2012"|"-"|"18-07-2012"
"Bharat Seats"|"Final"|"40.00"|"30-04-2012"|"-"|"18-07-2012"
"Wyeth"|"Final"|"180.00"|"22-05-2012"|"-"|"18-07-2012"
"Zydus Wellness"|"Final"|"50.00"|"09-05-2012"|"-"|"18-07-2012"
"Dhunseri Ventur"|"Final"|"45.00"|"02-05-2012"|"-"|"18-07-2012"
"ABM Knowledg"|"Final"|"15.00"|"21-05-2012"|"-"|"18-07-2012"
"Eimco Elecon"|"Final"|"40.00"|"08-05-2012"|"-"|"18-07-2012"
"Graphite India"|"Final"|"175.00"|"11-05-2012"|"-"|"18-07-2012"
"GPT Infra"|"Final"|"15.00"|"28-05-2012"|"-"|"18-07-2012"
"Novartis India"|"Final"|"200.00"|"24-05-2012"|"-"|"18-07-2012"
"Indo Borax"|"Final"|"15.00"|"30-05-2012"|"-"|"18-07-2012"
"Indian Hotels"|"Final"|"100.00"|"28-05-2012"|"-"|"18-07-2012"
"Jolly Board"|"Final"|"50.00"|"12-05-2012"|"-"|"18-07-2012"
"MOIL"|"Final"|"30.00"|"25-05-2012"|"-"|"18-07-2012"
"Maha ShreeUmaid"|"Final"|"50.00"|"29-05-2012"|"-"|"18-07-2012"
"Premier Explo"|"Final"|"25.00"|"23-05-2012"|"-"|"18-07-2012"
"Shriram City"|"Final"|"40.00"|"18-05-2012"|"-"|"18-07-2012"
"Seshasayee Pape"|"Final"|"50.00"|"29-05-2012"|"-"|"18-07-2012"
"Tata Motors"|"Final"|"200.00"|"29-05-2012"|"-"|"18-07-2012"
"Tips Industries"|"Final"|"20.00"|"21-05-2012"|"-"|"18-07-2012"
"Tata Inv Corp"|"Final"|"210.00"|"18-05-2012"|"-"|"18-07-2012"
"TML-D"|"Final"|"200.00"|"29-05-2012"|"-"|"18-07-2012"
"United Nilgiri"|"Final"|"13.00"|"04-05-2012"|"-"|"18-07-2012"
"WABCO India"|"Final"|"100.00"|"23-05-2012"|"-"|"18-07-2012"
"GE Power India"|"Final"|"100.00"|"24-04-2012"|"-"|"17-07-2012"
"Britannia"|"Final"|"425.00"|"28-05-2012"|"-"|"17-07-2012"
"Everest Ind"|"Final"|"70.00"|"26-04-2012"|"-"|"17-07-2012"
"IP Rings"|"Final"|"10.00"|"18-05-2012"|"-"|"17-07-2012"
"Mcleod"|"Final"|"120.00"|"28-05-2012"|"-"|"17-07-2012"
"Swelect Energy"|"Final"|"30.00"|"31-05-2012"|"-"|"17-07-2012"
"Swelect Energy"|"Interim"|"1200.00"|"09-07-2012"|"-"|"17-07-2012"
"Persistent"|"Final"|"25.00"|"23-04-2012"|"18-07-2012"|"17-07-2012"
"SRS"|"Final"|"10.00"|"30-05-2012"|"-"|"17-07-2012"
"Walchand People"|"Final"|"10.00"|"18-05-2012"|"-"|"17-07-2012"
"Aegis Logistics"|"Final"|"20.00"|"30-05-2012"|"-"|"16-07-2012"
"Blue Star"|"Final"|"50.00"|"16-05-2012"|"-"|"16-07-2012"
"Century"|"Final"|"55.00"|"02-05-2012"|"-"|"16-07-2012"
"Elegant Marble"|"Final"|"20.00"|"29-05-2012"|"-"|"16-07-2012"
"GE T&D India"|"Final"|"90.00"|"14-05-2012"|"-"|"16-07-2012"
"Intl Conveyor"|"Final"|"25.00"|"31-05-2012"|"-"|"16-07-2012"
"Jayshree Tea"|"Final"|"60.00"|"30-05-2012"|"-"|"16-07-2012"
"Kirloskar Ind"|"Final"|"40.00"|"27-04-2012"|"-"|"16-07-2012"
"Motilal Oswal"|"Final"|"50.00"|"25-04-2012"|"-"|"16-07-2012"
"Phillips Carbon"|"Final"|"40.00"|"29-05-2012"|"-"|"16-07-2012"
"Peria Karamalai"|"Final"|"50.00"|"30-04-2012"|"-"|"16-07-2012"
"Ponni Sugars(E)"|"Final"|"25.00"|"30-05-2012"|"-"|"16-07-2012"
"Rose Investment"|"Final"|"10.00"|"24-05-2012"|"-"|"16-07-2012"
"Tata Steel"|"Final"|"120.00"|"18-05-2012"|"-"|"16-07-2012"
"AGC Networks"|"Final"|"150.00"|"10-05-2012"|"-"|"16-07-2012"
"Tata Comm"|"Final"|"20.00"|"22-05-2012"|"-"|"16-07-2012"
"Alfred Herbert"|"Final"|"20.00"|"29-05-2012"|"-"|"13-07-2012"
"BPCL"|"Final"|"110.00"|"25-05-2012"|"-"|"13-07-2012"
"Coromandel Int"|"Final"|"300.00"|"23-04-2012"|"-"|"13-07-2012"
"Zensar Tech"|"Final"|"40.00"|"25-04-2012"|"-"|"13-07-2012"
"Geometric"|"Final"|"80.00"|"23-04-2012"|"-"|"13-07-2012"
"Agro Tech Foods"|"Final"|"17.50"|"26-04-2012"|"-"|"13-07-2012"
"Kampani Consult"|"Final"|"6.00"|"30-05-2012"|"-"|"13-07-2012"
"Kirloskar Ferro"|"Final"|"20.00"|"27-04-2012"|"-"|"13-07-2012"
"Lords Chemicals"|"Final"|"5.00"|"26-06-2012"|"-"|"13-07-2012"
"Lupin"|"Final"|"160.00"|"10-05-2012"|"-"|"13-07-2012"
"Poddar Housing"|"Final"|"15.00"|"14-05-2012"|"-"|"13-07-2012"
"Page Industries"|"Final"|"100.00"|"29-05-2012"|"-"|"13-07-2012"
"Sugal & Damani"|"Final"|"1.00"|"21-05-2012"|"-"|"13-07-2012"
"Tata Elxsi"|"Final"|"70.00"|"08-05-2012"|"-"|"13-07-2012"
"TCPL Packaging"|"Final"|"20.00"|"19-05-2012"|"-"|"13-07-2012"
"Titan Company"|"Final"|"175.00"|"30-04-2012"|"-"|"13-07-2012"
"West Coast Pap"|"Final"|"10.00"|"29-05-2012"|"-"|"13-07-2012"
"Ashok Leyland"|"Final"|"100.00"|"14-05-2012"|"-"|"12-07-2012"
"Ador Welding"|"Final"|"60.00"|"27-04-2012"|"-"|"12-07-2012"
"Bharat Agri"|"Final"|"15.00"|"01-06-2012"|"-"|"12-07-2012"
"DFM Foods"|"Final"|"25.00"|"31-05-2012"|"-"|"12-07-2012"
"Deepak Fert"|"Final"|"55.00"|"18-05-2012"|"-"|"12-07-2012"
"Damodar Ind"|"Final"|"16.00"|"07-06-2012"|"-"|"12-07-2012"
"Edelweiss"|"Final"|"30.00"|"16-05-2012"|"-"|"12-07-2012"
"Excel Crop Care"|"Final"|"40.00"|"30-05-2012"|"-"|"12-07-2012"
"Excel"|"Final"|"40.00"|"25-05-2012"|"-"|"12-07-2012"
"ELF Trading"|"Final"|"20.00"|"30-05-2012"|"-"|"12-07-2012"
"Finolex Ind"|"Final"|"30.00"|"30-04-2012"|"-"|"12-07-2012"
"Mahindra Life"|"Final"|"60.00"|"27-04-2012"|"-"|"12-07-2012"
"U. Y. Fincorp"|"Interim"|"4.00"|"02-07-2012"|"13-07-2012"|"12-07-2012"
"HIL"|"Final"|"125.00"|"01-05-2012"|"-"|"12-07-2012"
"Privi Special"|"Final"|"10.00"|"28-05-2012"|"-"|"12-07-2012"
"Auto Stampings"|"Final"|"15.00"|"24-04-2012"|"-"|"12-07-2012"
"Jetking Info"|"Final"|"15.00"|"29-05-2012"|"-"|"12-07-2012"
"Jyothy Labs"|"Final"|"250.00"|"23-05-2012"|"-"|"12-07-2012"
"JSW Steel"|"Final"|"75.00"|"14-05-2012"|"-"|"12-07-2012"
"Kirloskar Bros"|"Final"|"100.00"|"25-04-2012"|"-"|"12-07-2012"
"KELTECH Energ"|"Final"|"25.00"|"21-05-2012"|"-"|"12-07-2012"
"Kalyani Forge"|"Final"|"25.00"|"25-05-2012"|"-"|"12-07-2012"
"Kar Mobiles"|"Final"|"35.00"|"21-05-2012"|"-"|"12-07-2012"
"Mahindra Holida"|"Final"|"40.00"|"25-04-2012"|"-"|"12-07-2012"
"Manugraph Ind"|"Final"|"125.00"|"31-05-2012"|"-"|"12-07-2012"
"M&M"|"Final"|"250.00"|"30-05-2012"|"-"|"12-07-2012"
"MRPL"|"Final"|"10.00"|"23-05-2012"|"-"|"12-07-2012"
"Nicco Parks"|"Final"|"15.00"|"09-05-2012"|"-"|"12-07-2012"
"Praj Industries"|"Final"|"81.00"|"29-05-2012"|"-"|"12-07-2012"
"Rane Engine"|"Final"|"30.00"|"21-05-2012"|"-"|"12-07-2012"
"Sasken Tech"|"Final"|"45.00"|"26-04-2012"|"-"|"12-07-2012"
"Swaraj Engines"|"Final"|"130.00"|"25-04-2012"|"-"|"12-07-2012"
"UPL"|"Final"|"25.00"|"30-04-2012"|"-"|"12-07-2012"
"Shantivij Jewel"|"Final"|"15.00"|"07-05-2012"|"-"|"12-07-2012"
"Stanrose Financ"|"Final"|"50.00"|"27-04-2012"|"-"|"12-07-2012"
"Shreyas Shippin"|"Final"|"5.00"|"30-05-2012"|"-"|"12-07-2012"
"Thermax"|"Final"|"350.00"|"11-05-2012"|"-"|"12-07-2012"
"Tourism Finance"|"Final"|"12.00"|"19-04-2012"|"-"|"12-07-2012"
"Expleo Solution"|"Final"|"30.00"|"27-04-2012"|"-"|"12-07-2012"
"Triton Valves"|"Final"|"70.00"|"18-05-2012"|"-"|"12-07-2012"
"V-Guard Ind"|"Final"|"35.00"|"30-05-2012"|"-"|"12-07-2012"
"Va Tech Wabag"|"Final"|"300.00"|"24-05-2012"|"-"|"12-07-2012"
"Aptech"|"Final"|"15.00"|"08-05-2012"|"-"|"11-07-2012"
"CESC"|"Final"|"50.00"|"13-06-2012"|"-"|"11-07-2012"
"Hercules Hoists"|"Final"|"350.00"|"29-05-2012"|"-"|"11-07-2012"
"Cyient"|"Final"|"25.00"|"18-04-2012"|"-"|"11-07-2012"
"Indian Hume"|"Final"|"100.00"|"28-05-2012"|"-"|"11-07-2012"
"Pennar Inds"|"Final"|"20.00"|"29-05-2012"|"-"|"11-07-2012"
"Syndicate Bank"|"Final"|"38.00"|"05-05-2012"|"-"|"11-07-2012"
"Asian Hotel (E)"|"Final"|"45.00"|"12-05-2012"|"-"|"10-07-2012"
"Gati"|"Special"|"30.00"|"29-06-2012"|"11-07-2012"|"10-07-2012"
"ILandFS"|"Final"|"75.00"|"03-05-2012"|"-"|"10-07-2012"
"Kirloskar Oil"|"Final"|"200.00"|"26-04-2012"|"-"|"10-07-2012"
"TRF"|"Final"|"40.00"|"08-05-2012"|"-"|"10-07-2012"
"Triveni Turbine"|"Final"|"20.00"|"08-05-2012"|"-"|"10-07-2012"
"Vinyl Chemicals"|"Final"|"60.00"|"23-05-2012"|"-"|"10-07-2012"
"AstraZeneca"|"Final"|"175.00"|"12-05-2012"|"-"|"09-07-2012"
"Smartlink Net"|"Final"|"100.00"|"08-05-2012"|"-"|"09-07-2012"
"Jyoti Structure"|"Final"|"55.00"|"25-05-2012"|"-"|"09-07-2012"
"Panasonic Energ"|"Final"|"20.00"|"18-05-2012"|"-"|"09-07-2012"
"Piramal Enter"|"Final"|"875.00"|"03-05-2012"|"-"|"09-07-2012"
"Oriental Hotels"|"Final"|"45.00"|"08-05-2012"|"-"|"09-07-2012"
"Rajratan Global"|"Final"|"12.00"|"28-05-2012"|"-"|"09-07-2012"
"Shalimar Paints"|"Final"|"100.00"|"07-05-2012"|"-"|"09-07-2012"
"Torrent Cables"|"Final"|"35.00"|"15-05-2012"|"-"|"09-07-2012"
"Tata Coffee"|"Final"|"110.00"|"08-05-2012"|"-"|"06-07-2012"
"Exide Ind"|"Final"|"60.00"|"30-04-2012"|"-"|"06-07-2012"
